cveID,vendor,product,state,cwe_description,vector_string,cweID,assignerShortName,datePublished
CVE-2013-3236,n/a,n/a,PUBLISHED,The vmci_transport_dgram_dequeue function in net/vmw_vsock/vmci_transport.c in the Linux kernel before 3.9-rc7 does not properly initialize a certain length variable; which allows local users to obtain sensitive information from kernel stack memory via a crafted recvmsg or recvfrom system call.,,,mitre,2013-04-22T10:00:00
CVE-2013-3237,n/a,n/a,PUBLISHED,The vsock_stream_sendmsg function in net/vmw_vsock/af_vsock.c in the Linux kernel before 3.9-rc7 does not initialize a certain length variable; which allows local users to obtain sensitive information from kernel stack memory via a crafted recvmsg or recvfrom system call.,,,mitre,2022-10-03T16:14:46
CVE-2013-3238,n/a,n/a,PUBLISHED,"phpMyAdmin 3.5.x before 3.5.8 and 4.x before 4.0.0-rc3 allows remote authenticated users to execute arbitrary code via a /e\x00 sequence; which is not properly handled before making a preg_replace function call within the ""Replace table prefix"" feature.",,,mitre,2013-04-26T01:00:00
CVE-2013-3239,n/a,n/a,PUBLISHED,phpMyAdmin 3.5.x before 3.5.8 and 4.x before 4.0.0-rc3; when a SaveDir directory is configured; allows remote authenticated users to execute arbitrary code by using a double extension in the filename of an export file; leading to interpretation of this file as an executable file by the Apache HTTP Server; as demonstrated by a .php.sql filename.,,,mitre,2013-04-26T01:00:00
CVE-2013-3240,n/a,n/a,PUBLISHED,Directory traversal vulnerability in the Export feature in phpMyAdmin 4.x before 4.0.0-rc3 allows remote authenticated users to read arbitrary files or possibly have unspecified other impact via a parameter that specifies a crafted export type.,,,mitre,2013-04-26T01:00:00
CVE-2013-3241,n/a,n/a,PUBLISHED,export.php (aka the export script) in phpMyAdmin 4.x before 4.0.0-rc3 overwrites global variables on the basis of the contents of the POST superglobal array; which allows remote authenticated users to inject values via a crafted request.,,,mitre,2013-04-26T01:00:00
CVE-2013-3242,n/a,n/a,PUBLISHED,plugins/system/remember/remember.php in Joomla! 2.5.x before 2.5.10 and 3.0.x before 3.0.4 does not properly handle an object obtained by unserializing a cookie; which allows remote authenticated users to conduct PHP object injection attacks and cause a denial of service via unspecified vectors.,,,mitre,2013-05-03T10:00:00
CVE-2013-3243,n/a,n/a,PUBLISHED,Unspecified vulnerability in OpenText/IXOS ECM for SAP NetWeaver allows remote attackers to execute arbitrary ABAP code via unknown vectors.,,,mitre,2013-10-28T22:00:00
CVE-2013-3244,n/a,n/a,PUBLISHED,Multiple unspecified vulnerabilities in the CJDB_FILL_MEMORY_FROM_PPB function in the Project System (PS-IS) module for SAP ERP Central Component (ECC) allow remote attackers to execute arbitrary code via a (1) RFC or (2) SOAP-RFC request.,,,mitre,2022-10-03T16:14:46
CVE-2013-3245,flexera,n/a,PUBLISHED,"plugins/demux/libmkv_plugin.dll in VideoLAN VLC Media Player 2.0.7; and possibly other versions; allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted MKV file; possibly involving an integer overflow and out-of-bounds read or heap-based buffer overflow; or an uncaught exception.  NOTE: the vendor disputes the severity and claimed vulnerability type of this issue; stating ""This PoC crashes VLC; indeed; but does nothing more... this is not a",,,flexera,2022-10-03T16:14:46
CVE-2013-3246,XnView,XnView,PUBLISHED,Stack-based buffer overflow in xnview.exe in XnView before 2.03 allows remote attackers to execute arbitrary code via a crafted image layer in an XCF file.,,,flexera,2020-01-02T19:38:44
CVE-2013-3247,XnView,XnView,PUBLISHED,Heap-based buffer overflow in xnview.exe in XnView before 2.03 allows remote attackers to execute arbitrary code via a crafted RLE compressed layer in an XCF file.,,,flexera,2020-01-02T19:38:36
CVE-2013-3248,flexera,n/a,PUBLISHED,Untrusted search path vulnerability in Corel PDF Fusion 1.11 allows local users to gain privileges via a Trojan horse wintab32.dll file in the current working directory; as demonstrated by a directory that contains a .pdf or .xps file.,,,flexera,2022-10-03T16:14:44
CVE-2013-3249,flexera,n/a,PUBLISHED,"Stack-based buffer overflow in the ""Add from text file"" feature in the DameWare Exporter tool (DWExporter.exe) in DameWare Remote Support 10.0.0.372; 9.0.1.247; and earlier allows user-assisted attackers to execute arbitrary code via unspecified vectors.",,,flexera,2014-03-20T16:00:00
CVE-2013-3250,flexera,n/a,PUBLISHED,Cross-site request forgery (CSRF) vulnerability in the WP Maintenance Mode plugin before 1.8.8 for WordPress allows remote attackers to hijack the authentication of arbitrary users for requests that modify this plugin's settings.,,,flexera,2022-10-03T16:14:44
CVE-2013-3251,flexera,n/a,PUBLISHED,Cross-site request forgery (CSRF) vulnerability in the qTranslate plugin 2.5.34 and earlier for WordPress allows remote attackers to hijack the authentication of administrators for requests that change plugin settings via unspecified vectors.,,,flexera,2014-04-10T14:00:00
CVE-2013-3252,flexera,n/a,PUBLISHED,Cross-site request forgery (CSRF) vulnerability in the options admin page in the WP-PostViews plugin before 1.63 for WordPress allows remote attackers to hijack the authentication of administrators for requests that change plugin settings via unspecified vectors.,,,flexera,2014-04-10T14:00:00
CVE-2013-3253,flexera,n/a,PUBLISHED,Cross-site request forgery (CSRF) vulnerability in admin/setting.php in the Xhanch - My Twitter plugin before 2.7.7 for WordPress allows remote attackers to hijack the authentication of administrators for requests that change unspecified settings.,,,flexera,2022-10-03T16:14:45
CVE-2013-3254,flexera,n/a,PUBLISHED,Cross-site scripting (XSS) vulnerability in wp-admin/admin.php in the WP Photo Album Plus plugin before 5.0.3 for WordPress allows remote attackers to inject arbitrary web script or HTML via the commentid parameter in a wppa_manage_comments edit action.,,,flexera,2022-10-03T16:14:45
CVE-2013-3256,flexera,n/a,PUBLISHED,"Cross-site request forgery (CSRF) vulnerability in the Shareaholic SexyBookmarks plugin 6.1.4.0 for WordPress allows remote attackers to hijack the authentication of users for requests that ""manipulate plugin settings.""",,,flexera,2013-08-08T20:00:00
CVE-2013-3257,flexera,n/a,PUBLISHED,Cross-site request forgery (CSRF) vulnerability in the Related Posts plugin before 2.7.2 for WordPress allows remote attackers to hijack the authentication of users for requests that modify settings via unspecified vectors.,,,flexera,2014-06-02T15:00:00
CVE-2013-3258,flexera,n/a,PUBLISHED,Cross-site request forgery (CSRF) vulnerability in he Digg Digg plugin before 5.3.5 for WordPress allows remote attackers to hijack the authentication of users for requests that modify settings via unspecified vectors.,,,flexera,2014-06-02T15:00:00
CVE-2013-3259,flexera,n/a,PUBLISHED,Stack-based buffer overflow in INMATRIX Zoom Player before 8.7 beta 11 allows remote attackers to execute arbitrary code via a large biClrUsed value in a BMP file.,,,flexera,2014-03-03T16:00:00
CVE-2013-3260,flexera,n/a,PUBLISHED,Heap-based buffer overflow in INMATRIX Zoom Player before 8.7 beta 11 allows remote attackers to execute arbitrary code via a large biClrUsed value in a BMP file.,,,flexera,2014-03-03T16:00:00
CVE-2013-3261,flexera,n/a,PUBLISHED,Cross-site scripting (XSS) vulnerability in wp-admin/admin.php in the GRAND FlAGallery plugin before 2.72 for WordPress allows remote attackers to inject arbitrary web script or HTML via the s parameter in a flag-manage-gallery action.,,,flexera,2022-10-03T16:14:45
CVE-2013-3262,flexera,n/a,PUBLISHED,Cross-site scripting (XSS) vulnerability in admin/admin.php in the Download Monitor plugin before 3.3.6.2 for WordPress allows remote attackers to inject arbitrary web script or HTML via the p parameter.,,,flexera,2013-08-09T21:00:00
CVE-2013-3263,flexera,n/a,PUBLISHED,Multiple cross-site scripting (XSS) vulnerabilities in the WP Ultimate Email Marketer plugin 1.1.0 and possibly earlier for Wordpress allow remote attackers to inject arbitrary web script or HTML via the (1) siteurl parameter to campaign/campaignone.php; the (2) action; (3) campaignname; (4) campaignformat; or (5) emailtemplate parameter to campaign/campaigntwo.php; the (6) listid parameter to list/edit.php; the (7) campaignid or (8) siteurl parameter to campaign/editcampaign.php; the (9) campai,,,flexera,2022-10-03T16:14:45
CVE-2013-3264,flexera,n/a,PUBLISHED,The WP Ultimate Email Marketer plugin 1.1.0 and possibly earlier for Wordpress does not properly restrict access to (1) list/edit.php and (2) campaign/editCampaign.php; which allows remote attackers to modify list or campaign data.,,,flexera,2022-10-03T16:14:45
CVE-2013-3266,n/a,n/a,PUBLISHED,The nfsrvd_readdir function in sys/fs/nfsserver/nfs_nfsdport.c in the new NFS server in FreeBSD 8.0 through 9.1-RELEASE-p3 does not verify that a READDIR request is for a directory node; which allows remote attackers to cause a denial of service (memory corruption) or possibly execute arbitrary code by specifying a plain file instead of a directory.,,,mitre,2013-05-02T10:00:00
CVE-2013-3267,n/a,n/a,PUBLISHED,Cross-site scripting (XSS) vulnerability in the highlighter plugin in Joomla! 2.5.x before 2.5.10 and 3.0.x before 3.0.4 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,,,mitre,2022-10-03T16:14:46
CVE-2013-3268,n/a,n/a,PUBLISHED,Novell iManager 2.7 before SP6 Patch 1 does not refresh a token after a logout action; which has unspecified impact and remote attack vectors.,,,mitre,2013-04-24T10:00:00
CVE-2013-3269,n/a,n/a,PUBLISHED,Cross-site request forgery (CSRF) vulnerability in Cybozu Office before 8.1.6 and 9.x before 9.3.0 allows remote attackers to hijack the authentication of arbitrary users for requests that change mobile passwords; a different vulnerability than CVE-2013-2305.,,,mitre,2013-04-25T10:00:00
CVE-2013-3270,dell,n/a,PUBLISHED,EMC VNX Control Station before 7.1.70.2 and Celerra Control Station before 6.0.70.1 have an incorrect group ownership for unspecified script files; which allows local users to gain privileges by leveraging nasadmin group membership.,,,dell,2022-10-03T16:14:45
CVE-2013-3271,dell,n/a,PUBLISHED,EMC RSA Authentication Agent for PAM 7.0 before 7.0.2.1 enforces the maximum number of login attempts within the PAM-enabled application codebase; instead of within the Agent codebase; which makes it easier for remote attackers to discover correct login credentials via a brute-force attack.,,,dell,2022-10-03T16:14:45
CVE-2013-3272,dell,n/a,PUBLISHED,EMC Replication Manager (RM) before 5.4.4 places encoded passwords in application log files; which makes it easier for local users to obtain sensitive information by reading a file and conducting an unspecified decoding attack.,,,dell,2022-10-03T16:14:45
CVE-2013-3273,dell,n/a,PUBLISHED,EMC RSA Authentication Manager 8.0 before P2 and 7.1 before SP4 P26; as used in Appliance 3.0; does not omit the cleartext administrative password from trace logging in custom SDK applications; which allows local users to obtain sensitive information by reading the trace log file.,,,dell,2022-10-03T16:14:45
CVE-2013-3274,dell,n/a,PUBLISHED,EMC Avamar Server and Avamar Virtual Edition before 7.0 on Data Store Gen3; Gen4; and Gen4s platforms do not properly determine authorization for calls to Java RMI methods; which allows remote authenticated users to execute arbitrary code via unspecified vectors.,,,dell,2022-10-03T16:14:46
CVE-2013-3275,dell,n/a,PUBLISHED,"EMC Avamar Server and Avamar Virtual Edition before 7.0 on Data Store Gen3; Gen4; and Gen4s platforms do not properly restrict use of FRAME elements; which makes it easier for remote attackers to obtain sensitive information via a crafted web site; related to ""cross frame scripting vulnerabilities.""",,,dell,2022-10-03T16:14:46
CVE-2013-3276,dell,n/a,PUBLISHED,EMC RSA Archer GRC 5.x before 5.4 allows remote authenticated users to bypass intended access restrictions and complete a login by leveraging a deactivated account.,,,dell,2022-10-03T16:14:46
CVE-2013-3277,dell,n/a,PUBLISHED,Open redirect vulnerability in EMC RSA Archer GRC 5.x before 5.4 allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via unspecified vectors.,,,dell,2022-10-03T16:14:46
CVE-2013-3278,dell,n/a,PUBLISHED,EMC VPLEX before VPLEX GeoSynchrony 5.2 SP1 uses cleartext for storage of the LDAP/AD bind password; which allows local users to obtain sensitive information by reading the management-server configuration file.,,,dell,2022-10-03T16:14:44
CVE-2013-3279,dell,n/a,PUBLISHED,EMC Atmos before 2.1.4 has a blank password for the PostgreSQL account; which allows remote attackers to obtain sensitive administrative information via a database-server connection.,,,dell,2022-10-03T16:14:45
CVE-2013-3280,dell,n/a,PUBLISHED,EMC RSA Authentication Agent 7.1.x before 7.1.2 for Web for Internet Information Services has a fail-open design; which allows remote attackers to bypass intended access restrictions via vectors that trigger an agent crash.,,,dell,2022-10-03T16:14:46
CVE-2013-3281,dell,n/a,PUBLISHED,Cross-site scripting (XSS) vulnerability in EMC Documentum Webtop before 6.7 SP2 P07; Documentum WDK before 6.7 SP2 P07; Documentum Taskspace before 6.7 SP2 P07; Documentum Records Manager before 6.7 SP2 P07; Documentum Web Publisher before 6.5 SP7; Documentum Digital Asset Manager before 6.5 SP6; Documentum Administrator before 6.7 SP2 P07; and Documentum Capital Projects before 1.8 P01 allows remote attackers to inject arbitrary web script or HTML via a crafted parameter in a URL.,,,dell,2013-11-06T11:00:00
CVE-2013-3282,dell,,REJECTED,,,,dell,2014-01-02T11:00:00
CVE-2013-3283,dell,,REJECTED,,,,dell,2014-01-02T11:00:00
CVE-2013-3284,dell,,REJECTED,,,,dell,2014-01-02T11:00:00
CVE-2013-3285,dell,n/a,PUBLISHED,The NetWorker Management Console (NMC) in EMC NetWorker 8.0.x before 8.0.2.3; when using Active Directory/LDAP for authentication; allows remote authenticated users to discover cleartext administrator passwords via (1) unspecified NMC audit reports or (2) requests to RAP resources.,,,dell,2022-10-03T16:14:46
CVE-2013-3286,dell,n/a,PUBLISHED,Multiple cross-site scripting (XSS) vulnerabilities in EMC Documentum eRoom before 7.4.4 P11 allow remote attackers to inject arbitrary web script or HTML via a crafted URL.,,,dell,2022-10-03T16:14:46
CVE-2013-3287,dell,n/a,PUBLISHED,EMC Unisphere for VMAX before 1.6.1.6; when using an unspecified level of debug logging in LDAP configurations; allows local users to discover the cleartext LDAP bind password by reading the console.,,,dell,2022-10-03T16:14:44
